symbol,composite_score,quality_score,growth_score,value_score,momentum_score,positioning_score,stability_score,score_date
MNKD,50.28999975776181,50.227554068705196,52.80211136863531,49.94429952176617,50.56217885173132,47.818915727574854,50.384939008158035,2026-02-08
GES,50.288319422235105,49.82232447915585,49.34822601959635,50.166945415700624,50.349592157685095,53.79060658698012,48.2522218742926,2026-02-08
FDSB,50.287306094930194,50.170235567544275,49.645324319307655,50.23414122561953,50.822481559381636,45.58744738941644,55.26420650831161,2026-02-08
CVI,50.28701789981789,50.08880994561553,49.91927205490904,50.12322887072652,45.14756189672455,54.97393507455238,51.46929955637931,2026-02-08
FPH,50.28683947858215,49.999571702586394,50.316260809602795,50.7943929701962,48.377713279712204,50.238956290957674,51.994141818437654,2026-02-08
ACRS,50.28575615590419,48.75160825149604,50.337764566145935,50.01922572843816,56.29579276345061,51.042411737064256,45.26773388883012,2026-02-08
GBTG,50.28341069176516,50.43250130246688,51.2378719246267,46.07015243199751,47.43058193471797,54.29916783249209,52.23018872428984,2026-02-08
SMID,50.2828458452244,52.64514401355406,50.381978617582746,50.213458278523724,49.01769765494638,49.975933822121604,49.46286268461789,2026-02-08
MAX,50.2819454585402,49.13707079524002,51.31882649666284,50.212954277887036,47.06945444354928,53.38962998387626,50.56373675402577,2026-02-08
CERT,50.2809148947934,49.91003455958264,49.86961343200893,49.41718206995136,47.2898190519215,55.32205615531659,49.87678409997937,2026-02-08
NC,50.28024947042244,49.97100980724194,48.14896989090877,50.27339347520944,51.209705679339635,49.736201404571126,52.34221656526374,2026-02-08
AAON,50.27983944467394,50.510045540118355,48.363466607045034,49.10746296266808,49.15162650872209,54.5770741813256,49.96936086816447,2026-02-08
ADTN,50.27715460227603,49.137263323414345,51.77331592026957,49.910572534238604,49.66363905316991,52.5400857704366,48.638051012127136,2026-02-08
MAAS,50.27647970607697,48.62109275543338,52.52089331810023,50.04698807714216,55.64994525018964,52.75045543340953,42.06950340218689,2026-02-08
GWRE,50.27553442323254,49.949580653749834,50.92161527359153,49.729206332366985,45.40273169718463,53.328115703749205,52.321956878753085,2026-02-08
FFIC,50.27512336291283,48.98544726489645,49.03589202621293,49.957756871826135,50.704203254221405,50.362948375853456,52.60449238446658,2026-02-08
ARDX,50.27468749128611,49.38728866752752,49.746565631604916,49.85579759563815,54.46444850969364,49.566205393034615,48.62781915021783,2026-02-08
WST,50.274540399917264,51.996895901958084,50.24948679133258,50.51910456590324,47.18503129754234,52.9467508615717,48.74997298119566,2026-02-08
TNET,50.273343526609814,49.59545623164072,49.52574277183881,50.04892252601822,47.94462887544804,52.50580527004962,52.019505484663455,2026-02-08
ARX,50.27290103259353,49.687049809083355,51.5903625104421,49.9090486121629,48.94850813538724,55.57301017034264,45.92942695814294,2026-02-08
LUCK,50.2724248059239,49.624035188546884,50.81588372662229,49.927348979328606,48.12875662237215,52.450248193345104,50.68827612532837,2026-02-08
ACNB,50.26972812566317,50.70671833134857,50.177836885150704,50.08163992615008,50.22205379485663,46.03047010650808,54.39964970996495,2026-02-08
INTT,50.26964314630941,49.322447062948925,49.25224299115105,49.87084180209587,51.79660894576303,50.52451920601061,50.851198869886986,2026-02-08
PEPG,50.268417832329156,46.45705225617524,48.39477609918629,50.04968497098078,58.06690879425391,52.065627636644265,46.576457236734456,2026-02-08
OVBC,50.26651401971453,51.108140898137655,49.91743893224848,50.31028478531776,51.76991487707801,46.80258894161066,51.690715683894595,2026-02-08
FBLA,50.26604157373359,49.395834869306135,50.072831663609406,49.99031104749119,49.63828381707269,47.27316746032102,55.2258205846011,2026-02-08
HUYA,50.26567820194268,48.791346221243636,51.14991519456217,49.89365400829766,56.710281144067984,46.00847959244081,49.04039305104382,2026-02-08
CMPO,50.26476172235508,49.73174729286066,49.97735819565414,49.73651011895512,53.57036920772773,48.74255661830607,49.83002890062676,2026-02-08
EXTR,50.260134807362014,49.886649944932174,51.82115736131458,48.60195971333287,46.62736974364275,52.914924116665276,51.70874796428442,2026-02-08
PD,50.25906182820933,51.97505107034591,51.796732314574655,50.269154173379164,44.920156345212234,53.00544600543746,49.58783106030659,2026-02-08
FIVN,50.258165140826215,50.034914055718616,50.0254005635919,49.97051470363313,45.82919255247346,55.698773698261874,49.990195271278296,2026-02-08
DBVT,50.256621284395045,47.381102995471636,49.59720265923884,49.94841039595214,62.69938222409554,42.158338926476176,49.75529050513596,2026-02-08
OTEX,50.25642869959912,51.07028719673996,50.04600982493188,50.18337743102872,46.44851373858405,51.228905664685065,52.561478341625026,2026-02-08
NAII,50.2563489106592,49.1941192825364,51.563285221481415,50.91339293699515,52.8440508763024,47.903727785154125,49.11951736148571,2026-02-08
VELO,50.25583929675143,47.31674917773677,50.39673566505838,49.995147487702425,62.06733125087571,49.34043148824842,42.41864071088687,2026-02-08
BROS,50.25581875588724,50.351185580863024,51.24156096214908,49.348434123076956,48.37508440168264,52.1415072442571,50.07714022329463,2026-02-08
SFM,50.255436001606625,51.31670776829379,51.187019073967,50.75878781063988,45.39777097090998,53.498299123456505,49.37403126237261,2026-02-08
INTA,50.25481200714942,49.84702871485168,50.42070411047516,50.008319171057906,47.10303279065694,53.09575487814724,51.05403237770759,2026-02-08
FHTX,50.254637369896294,48.72993773195496,50.223653673218024,50.040595943034475,52.839121752268746,52.098994512578024,47.595520606323525,2026-02-08
ORCL,50.253673060787754,52.44799203369722,51.16948832222198,50.5406433723296,45.6933218474841,52.38401087676857,49.28658191222507,2026-02-08
USGO,50.25201423968044,47.60282405592906,46.71169643730999,49.77659120824896,56.01355904081483,53.25737705708823,48.15003763869157,2026-02-08
IDT,50.25185818691494,51.28047397721899,51.44325574871842,49.05138935841307,47.80465082735442,49.94629532046183,51.9850838893229,2026-02-08
LW,50.25181897489981,50.59643666944738,51.478115794203205,50.133238334551436,46.380477761046514,52.74872159667563,50.17392369347472,2026-02-08
SRAD,50.25164867731963,51.33640756649866,50.84469444952573,49.85200197852482,45.569573842426145,52.07669565464759,51.830518572294814,2026-02-08
MTRX,50.24943239389988,49.07625307357002,50.01247612600335,49.95792809455865,49.383788363577956,52.16102159941015,50.90512710627914,2026-02-08
BRID,50.245429684902966,49.40934763393668,47.61817116136386,50.02411109464514,49.26820586437381,53.54314845292241,51.60959390217589,2026-02-08
RSKD,50.24484637663111,49.32997181818593,53.0419532654397,49.9516661874074,47.92564596863242,49.736144753155095,51.48369626696612,2026-02-08
NRXS,50.24458970797402,49.7121116374371,49.43229325205512,49.999252972981324,57.951809829600634,45.436766644700214,48.93530391106973,2026-02-08
CTKB,50.24321179196976,49.53493256586782,51.059712944193215,51.154979662898825,51.590601007153204,49.84084571038721,48.278198861318316,2026-02-08
GOOD,50.24047394317827,50.957786889146796,50.237737627516324,49.70616612469987,48.79761180938586,47.09306613036245,54.650475077958326,2026-02-08
CAAS,50.23929880384245,50.39061816266045,48.08994760131474,50.69185522264116,50.03080147895101,50.99502920401385,51.23754115347349,2026-02-08
NOW,50.2387984580011,51.36285998987821,50.668266601787984,50.31814134391198,45.209613422712955,51.92304727843064,51.950862111284835,2026-02-08
CXDO,50.23568168359349,50.64328305310827,51.026410176901834,50.383158698858864,50.05343139276067,50.62787062526161,48.679936154669676,2026-02-08
BRBS,50.23450082546941,49.578226270681355,48.93570247369043,50.529292409306436,49.90696863229894,49.65070249379321,52.806112673046115,2026-02-08
PLAY,50.2284531162986,49.52433370130984,47.850612200703964,49.923586643431285,50.266841470335855,55.46491618471039,48.340428497300266,2026-02-08
REZI,50.22805973110079,48.91491886555725,49.49576983998699,50.69094966938491,48.79220006093992,53.296709931913774,50.17781001882192,2026-02-08
TGTX,50.22609691573783,52.27669162513679,50.17162500215102,50.77380916861549,48.122350788203526,49.42476466174757,50.587340248572545,2026-02-08
LTRX,50.2240568253659,49.45704620449391,49.064815915119716,49.99582812316961,57.78917250532963,48.27905109434804,46.75842710973449,2026-02-08
ECG,50.22362281709693,51.26383779143426,50.63255148094712,48.0939829049869,51.01989333593795,51.622318355873,48.70915303340237,2026-02-08
GMHS,50.22342043167937,50.07202704891088,55.88174832835466,47.38710849770692,46.15210837439074,54.85060344406886,46.99692689664416,2026-02-08
HDSN,50.22051478018835,50.42218258530801,50.47657207982951,49.96663204803832,47.447877894355365,52.26478088482781,50.7450431887711,2026-02-08
WWW,50.220513685494225,50.80139088817894,51.0388153245104,50.14453278076716,46.47711563913496,54.93011164410528,47.9311158362686,2026-02-08
CRGY,50.22051157058986,50.95762460960059,50.34563861832771,49.980709860611476,49.818853182256,50.570876399333166,49.64936675341025,2026-02-08
DASH,50.22037832316367,50.430419904254755,50.540217552148135,50.20150147719807,47.337044115387776,52.66810656062155,50.144980329371734,2026-02-08
HOFT,50.219340147515474,49.36729616002671,48.2600575309056,49.97044052078706,54.13266766057166,50.37323402704338,49.212344985758456,2026-02-08
QUAD,50.21910227459135,50.11417257869698,49.96761595708439,50.1820227232778,49.54993814263634,51.1934537094747,50.30741053637791,2026-02-08
KD,50.21786620098678,50.50764444752623,52.36089372856861,50.173124455149896,46.323195001418185,51.19324489926075,50.74909467399698,2026-02-08
BBWI,50.21725917923835,50.795055478175996,49.86745288718605,50.23709092806472,47.63773140644129,54.47013392741378,48.29609044814823,2026-02-08
LULU,50.217100277737,52.98711206194062,50.851348654521566,50.16050315839424,48.01823922849901,51.159692107944785,48.12570645512182,2026-02-08
RITM,50.21691667642043,50.99072628235724,46.668760026037944,50.57140940277889,50.41363651183679,47.43869421285554,55.21827362265617,2026-02-08
SCOR,50.21188907967343,49.551179159655554,48.84024511643397,49.990727507522095,52.65729927323809,53.42961032075688,46.80227310043401,2026-02-08
HWBK,50.210845978118456,51.411225376782674,51.16344745038727,49.75365400340724,49.89143465682957,47.080131820686994,51.965182560616995,2026-02-08
WRLD,50.20766065798658,50.84045820922742,50.279414920336905,50.16258537294609,46.33444487522695,53.104390105236746,50.52467046494537,2026-02-08
ARM,50.206812417419805,51.427069973263684,50.00877510450054,49.85277798746844,47.65500055187807,52.279712633612895,50.017538253795216,2026-02-08
EOSE,50.20530007032618,47.96826435082191,50.01134452890501,50.38233930893988,56.34924472604651,46.7436363813691,49.776971125874695,2026-02-08
JMSB,50.205148844531585,51.42942176704338,50.17266586131359,48.75350961911659,49.67662170315845,48.58097258252393,52.61770153403356,2026-02-08
TYG,50.204533876638244,50.81458448597821,51.23028375996592,50.6732554245772,49.97290276960182,44.31371223019277,54.222464589513564,2026-02-08
JCSE,50.20352792347442,49.22800190536395,49.997322082872145,50.04374649720186,53.563667670333615,50.597697347399084,47.79073203767586,2026-02-08
PRMB,50.20248469146668,49.95387262905123,50.88899770925058,49.9469219115413,47.584987113768925,53.77632437019313,49.06380441499492,2026-02-08
IOT,50.200803731410055,49.60040839907803,53.409572105246426,49.899224794878506,45.70500033695014,52.62137744497623,49.969239307331,2026-02-08
DWSN,50.199648378970636,48.99206716581663,49.37544988357634,50.024578075878836,53.44066544843344,51.65304279236693,47.71208690775165,2026-02-08
PTNM,50.19951080615975,50.560065536251116,48.78712168009788,47.72767911140718,68.64878758460242,53.0921565566702,32.38125436792972,2026-02-08
MAN,50.198191632345505,49.132378066506995,49.813847681134526,49.97522865409281,47.49625220369879,54.4834691959415,50.2879739926984,2026-02-08
AGYS,50.19748953040877,50.8197530461529,50.44684158564111,49.687381978387556,45.022884487560376,54.854472722373735,50.35360336233692,2026-02-08
BOC,50.19397496715784,48.476670113503175,50.27345307676418,50.49289489068958,48.70516966644429,49.17964118371883,54.036020871827006,2026-02-08
SMA,50.193816053861845,49.57473453387466,49.75704789838759,48.809281301972305,47.968227005360546,50.7981709530161,54.255434630559876,2026-02-08
TPG,50.19288963478246,50.445204825661506,49.800987332861425,46.59147426282541,49.375674563405944,52.59223549700592,52.35176132693454,2026-02-08
RLAY,50.19200410588807,47.3790220627071,49.242034492463816,49.99718995589925,53.271822764951715,52.81527062811172,48.4466847311948,2026-02-08
KLXE,50.19181297348633,49.13425550427711,48.97952280162428,50.01017567107634,59.76280700462793,46.35549391909585,46.90862294021648,2026-02-08
SNPS,50.190816344631855,50.70801530825744,50.15947511497947,49.777618780021335,50.00562485004697,52.46782250055575,48.02634151393016,2026-02-08
BFST,50.19054342267989,51.57761722913031,50.04810066826937,47.46546745297714,50.29101933365687,47.30940183155411,54.45165402049154,2026-02-08
SGA,50.19012647850251,49.491093742823246,49.562450720087746,48.828756793643265,48.60402143702742,52.03757246559192,52.61686371184149,2026-02-08
JAKK,50.18946646469626,49.55834783212823,50.05702784163868,50.025234401494934,50.14108430862883,51.25241700776474,50.10268739652215,2026-02-08
FTCI,50.186742347858576,46.70874866539599,49.943291697634265,57.365904269032896,55.669007745916986,45.876389082316905,45.557112626854405,2026-02-08
ADSE,50.18606267199455,48.71824127182647,50.27154925650596,50.11286590393641,50.43244762479671,53.38116100017392,48.20011097472784,2026-02-08
DNOW,50.185293562535435,50.79251820199845,50.82088229548304,50.14711543487205,49.60197928050433,48.6849209340034,51.06434522835133,2026-02-08
CAR,50.18470081565992,48.52690725940334,49.84299099265294,49.45719335052339,47.07489946585218,56.55967596865772,49.64653785686997,2026-02-08
GMAB,50.18465108489472,52.840343916972955,50.674977961454374,50.76395687027795,52.03682251445271,41.86268732009382,52.92911792611649,2026-02-08
SHG,50.1843318354906,51.487549558652,53.6902835672275,48.466908714899134,51.83471674613382,41.1520954617565,54.47443696427467,2026-02-08
PI,50.18134583930656,49.36956935897978,52.13683235426387,49.526646047418836,48.258691115442375,54.2133401377327,47.58299602200178,2026-02-08
AXG,50.18067772485703,48.08012716015157,50.53898244863928,49.87529411585619,49.76229662804744,55.838938949808124,46.98842704663954,2026-02-08
RDCM,50.18009086726227,50.981237537589195,51.59635506715998,49.40964662992718,48.28999599820422,49.47060784307141,51.33270212762163,2026-02-08
KMRK,50.179294750369046,49.85613120306333,49.26970679151223,49.88279525349098,57.87083815933427,51.6066048233331,42.58969227148038,2026-02-08
IRON,50.17928791718415,48.21813038659201,48.936938761369646,50.08157217199115,50.08728370794652,53.68816080187209,50.06364167333349,2026-02-08
TREX,50.178969598592595,53.7714082033734,49.61944104465658,47.91065274799567,47.71489251708046,53.84189704660118,48.21552603184827,2026-02-08
FA,50.17685118524559,48.92305992722194,48.41098926117527,49.9517887555912,47.56961047238108,54.81140588203949,51.39425281306457,2026-02-08
SOTK,50.176224986729366,50.66799073389588,49.94787594413554,49.90599849279923,50.077066461320854,48.271141306242185,52.1872769819825,2026-02-08
FMNB,50.17548048880326,51.33132382806046,50.16192549656896,50.11232541365863,48.57197377790511,46.397973684222634,54.47736073240376,2026-02-08
VRCA,50.17395152670251,47.775819799479265,49.49052663593985,50.033173226999814,55.154462753069,50.940166305682624,47.6495604390445,2026-02-08
